1996-09-06T18:32:44.787      25.64    -58.44    -88.78    109.34  -0.86181  -4.69583   0.58072
1996-09-06T18:32:45.154      25.67    -58.68    -88.48    109.23  -0.86157  -4.69480   0.58085
1996-09-06T18:32:45.454      26.14    -58.73    -88.28    109.21  -0.86138  -4.69396   0.58095
1996-09-06T18:32:45.821      26.74    -58.98    -87.72    109.03  -0.86115  -4.69293   0.58107
1996-09-06T18:32:46.121      26.81    -58.60    -87.84    108.94  -0.86096  -4.69209   0.58117
1996-09-06T18:32:46.487      26.78    -57.90    -88.22    108.87  -0.86073  -4.69106   0.58130
1996-09-06T18:32:46.787      26.55    -57.28    -88.54    108.75  -0.86053  -4.69022   0.58140
1996-09-06T18:32:47.154      26.21    -57.83    -88.59    108.99  -0.86030  -4.68919   0.58152
1996-09-06T18:32:47.454      26.14    -57.62    -88.65    108.92  -0.86011  -4.68835   0.58162
1996-09-06T18:32:47.821      26.07    -57.78    -88.65    108.98  -0.85988  -4.68732   0.58174
1996-09-06T18:32:48.121      25.84    -57.93    -88.40    108.81  -0.85969  -4.68648   0.58185
1996-09-06T18:32:48.487      25.89    -57.78    -88.40    108.74  -0.85945  -4.68546   0.58197
1996-09-06T18:32:48.787      25.94    -57.74    -88.26    108.61  -0.85926  -4.68461   0.58207
1996-09-06T18:32:49.154      26.21    -57.83    -88.06    108.56  -0.85903  -4.68358   0.58219
1996-09-06T18:32:49.454      26.24    -57.78    -88.03    108.51  -0.85884  -4.68274   0.58229
1996-09-06T18:32:49.821      26.06    -57.78    -87.80    108.29  -0.85861  -4.68171   0.58242
1996-09-06T18:32:50.121      25.98    -57.82    -87.75    108.25  -0.85841  -4.68087   0.58252
1996-09-06T18:32:50.487      25.87    -57.72    -87.61    108.06  -0.85818  -4.67985   0.58264
1996-09-06T18:32:50.787      25.67    -57.83    -87.36    107.87  -0.85799  -4.67901   0.58274
1996-09-06T18:32:51.154      25.47    -57.78    -87.25    107.70  -0.85776  -4.67798   0.58286
1996-09-06T18:32:51.454      25.11    -57.42    -87.52    107.65  -0.85757  -4.67713   0.58297
1996-09-06T18:32:51.821      24.99    -57.18    -87.53    107.50  -0.85733  -4.67611   0.58309
1996-09-06T18:32:52.121      24.66    -57.26    -87.50    107.43  -0.85714  -4.67526   0.58319
1996-09-06T18:32:52.487      24.30    -57.21    -87.28    107.16  -0.85691  -4.67424   0.58331
1996-09-06T18:32:52.787      24.21    -57.21    -87.23    107.09  -0.85672  -4.67340   0.58341
1996-09-06T18:32:53.154      24.48    -57.04    -87.16    107.00  -0.85649  -4.67237   0.58354
1996-09-06T18:32:53.454      24.41    -56.96    -87.33    107.09  -0.85629  -4.67153   0.58364
1996-09-06T18:32:53.821      24.40    -57.06    -87.26    107.07  -0.85606  -4.67050   0.58376
1996-09-06T18:32:54.121      24.67    -57.24    -86.97    106.99  -0.85587  -4.66966   0.58386
1996-09-06T18:32:54.487      24.72    -57.38    -86.97    107.08  -0.85564  -4.66863   0.58399
1996-09-06T18:32:54.787      24.70    -57.25    -87.00    107.03  -0.85545  -4.66779   0.58409
1996-09-06T18:32:55.154      24.38    -57.03    -87.18    106.99  -0.85521  -4.66676   0.58421
1996-09-06T18:32:55.454      24.37    -56.86    -87.27    106.97  -0.85502  -4.66592   0.58431
1996-09-06T18:32:55.821      24.58    -56.97    -87.07    106.92  -0.85479  -4.66489   0.58443
1996-09-06T18:32:56.121      24.45    -56.81    -87.18    106.89  -0.85460  -4.66405   0.58453
1996-09-06T18:32:56.487      24.54    -56.82    -87.14    106.88  -0.85437  -4.66302   0.58466
1996-09-06T18:32:56.787      24.65    -56.99    -87.09    106.96  -0.85418  -4.66218   0.58476
1996-09-06T18:32:57.154      24.60    -56.89    -87.25    107.02  -0.85394  -4.66115   0.58488
1996-09-06T18:32:57.454      24.48    -56.78    -87.22    106.91  -0.85375  -4.66031   0.58498
1996-09-06T18:32:57.821      24.28    -57.15    -87.08    106.95  -0.85352  -4.65928   0.58511
1996-09-06T18:32:58.121      24.29    -57.14    -87.14    106.99  -0.85333  -4.65844   0.58521
1996-09-06T18:32:58.487      24.61    -57.28    -86.92    106.96  -0.85309  -4.65741   0.58533
1996-09-06T18:32:58.787      24.77    -57.33    -86.85    106.97  -0.85290  -4.65657   0.58543
1996-09-06T18:32:59.154      24.53    -57.33    -86.94    106.99  -0.85267  -4.65554   0.58555
1996-09-06T18:32:59.454      24.38    -57.21    -87.02    106.95  -0.85248  -4.65470   0.58566
1996-09-06T18:32:59.821      24.23    -57.05    -87.34    107.10  -0.85225  -4.65367   0.58578
